project_code,major_name,plan_end_time,state,stage,area,project_tag,region_tag,headquarter_tag,profession_tag,sum of danger_number,count of risk_level=1,count of risk_level=2,count of risk_level=3
ZRH(ZB)-2007-L01-A01-000-40,电梯专业,2020/10/20 0:00,1,运营阶段,机房,重庆万象城,华西大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2007-L01-A01-000-40,电梯专业,2020/10/20 0:00,1,运营阶段,轿厢与对重,重庆万象城,华西大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2007-L01-A01-000-40,电梯专业,2020/10/20 0:00,1,运营阶段,轿门与层门,重庆万象城,华西大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2007-L01-A01-000-40,电梯专业,2020/10/20 0:00,1,运营阶段,驱动与转向站,重庆万象城,华西大区,华润置地,综合体,5,2,3,0
ZRH(ZB)-2007-L01-A01-000-41,消防专业,2020/10/24 0:00,1,施工阶段,公共区域,南宁万象城,华南大区,华润置地,综合体,4,0,4,0
ZRH(ZB)-2007-L01-A01-000-41,消防专业,2020/10/24 0:00,1,施工阶段,租户区域,南宁万象城,华南大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2007-L01-A01-000-41,消防专业,2020/10/24 0:00,1,运营阶段,公共区域,南宁万象城,华南大区,华润置地,综合体,30,3,25,2
ZRH(ZB)-2007-L01-A01-000-41,消防专业,2020/10/24 0:00,1,运营阶段,租户区域,南宁万象城,华南大区,华润置地,综合体,7,0,7,0
ZRH(ZB)-2007-L01-A01-000-41,电梯专业,2020/10/24 0:00,1,施工阶段,轿厢与对重,南宁万象城,华南大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-41,电梯专业,2020/10/24 0:00,1,施工阶段,轿门与层门,南宁万象城,华南大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-41,电梯专业,2020/10/24 0:00,1,运营阶段,扶手带与围裙板,南宁万象城,华南大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2007-L01-A01-000-41,电梯专业,2020/10/24 0:00,1,运营阶段,机房,南宁万象城,华南大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-41,电梯专业,2020/10/24 0:00,1,运营阶段,轿厢与对重,南宁万象城,华南大区,华润置地,综合体,4,3,0,1
ZRH(ZB)-2007-L01-A01-000-41,电梯专业,2020/10/24 0:00,1,运营阶段,轿门与层门,南宁万象城,华南大区,华润置地,综合体,3,2,1,0
ZRH(ZB)-2007-L01-A01-000-41,电梯专业,2020/10/24 0:00,1,运营阶段,运行与标识,南宁万象城,华南大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-41,电梯专业,2020/10/24 0:00,1,运营阶段,驱动与转向站,南宁万象城,华南大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2007-L01-A01-000-42,消防专业,2020/10/24 0:00,1,施工阶段,公共区域,南通万象城,华东大区,华润置地,综合体,17,3,11,3
ZRH(ZB)-2007-L01-A01-000-42,消防专业,2020/10/24 0:00,1,施工阶段,租户区域,南通万象城,华东大区,华润置地,综合体,8,1,5,2
ZRH(ZB)-2007-L01-A01-000-42,消防专业,2020/10/24 0:00,1,运营阶段,公共区域,南通万象城,华东大区,华润置地,综合体,37,7,25,5
ZRH(ZB)-2007-L01-A01-000-42,消防专业,2020/10/24 0:00,1,运营阶段,租户区域,南通万象城,华东大区,华润置地,综合体,21,2,19,0
ZRH(ZB)-2007-L01-A01-000-42,电梯专业,2020/10/24 0:00,1,运营阶段,井道,南通万象城,华东大区,华润置地,综合体,17,8,9,0
ZRH(ZB)-2007-L01-A01-000-42,电梯专业,2020/10/24 0:00,1,运营阶段,扶手带与围裙板,南通万象城,华东大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2007-L01-A01-000-42,电梯专业,2020/10/24 0:00,1,运营阶段,机房,南通万象城,华东大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2007-L01-A01-000-42,电梯专业,2020/10/24 0:00,1,运营阶段,轿厢与对重,南通万象城,华东大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-42,电梯专业,2020/10/24 0:00,1,运营阶段,轿门与层门,南通万象城,华东大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2007-L01-A01-000-42,电梯专业,2020/10/24 0:00,1,运营阶段,运行与标识,南通万象城,华东大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-42,电梯专业,2020/10/24 0:00,1,运营阶段,驱动与转向站,南通万象城,华东大区,华润置地,综合体,3,2,1,0
ZRH(ZB)-2007-L01-A01-000-42,电气专业,2020/10/24 0:00,1,施工阶段,公共区域,南通万象城,华东大区,华润置地,综合体,10,1,9,0
ZRH(ZB)-2007-L01-A01-000-42,电气专业,2020/10/24 0:00,1,施工阶段,租户区域,南通万象城,华东大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2007-L01-A01-000-42,电气专业,2020/10/24 0:00,1,运营阶段,公共区域,南通万象城,华东大区,华润置地,综合体,11,3,7,1
ZRH(ZB)-2007-L01-A01-000-42,电气专业,2020/10/24 0:00,1,运营阶段,租户区域,南通万象城,华东大区,华润置地,综合体,11,0,10,1
ZRH(ZB)-2007-L01-A01-000-43,消防专业,2020/10/28 0:00,1,施工阶段,公共区域,扬州万象汇,华东大区,华润置地,综合体,46,4,41,1
ZRH(ZB)-2007-L01-A01-000-43,消防专业,2020/10/28 0:00,1,施工阶段,租户区域,扬州万象汇,华东大区,华润置地,综合体,7,1,6,0
ZRH(ZB)-2007-L01-A01-000-43,消防专业,2020/10/28 0:00,1,运营阶段,公共区域,扬州万象汇,华东大区,华润置地,综合体,50,3,37,10
ZRH(ZB)-2007-L01-A01-000-43,消防专业,2020/10/28 0:00,1,运营阶段,租户区域,扬州万象汇,华东大区,华润置地,综合体,17,3,13,1
ZRH(ZB)-2007-L01-A01-000-43,电梯专业,2020/10/28 0:00,1,运营阶段,井道,扬州万象汇,华东大区,华润置地,综合体,6,1,4,1
ZRH(ZB)-2007-L01-A01-000-43,电梯专业,2020/10/28 0:00,1,运营阶段,扶手带与围裙板,扬州万象汇,华东大区,华润置地,综合体,4,0,4,0
ZRH(ZB)-2007-L01-A01-000-43,电梯专业,2020/10/28 0:00,1,运营阶段,机房,扬州万象汇,华东大区,华润置地,综合体,12,3,5,4
ZRH(ZB)-2007-L01-A01-000-43,电梯专业,2020/10/28 0:00,1,运营阶段,监控和安全装置,扬州万象汇,华东大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2007-L01-A01-000-43,电梯专业,2020/10/28 0:00,1,运营阶段,轿厢与对重,扬州万象汇,华东大区,华润置地,综合体,6,0,4,2
ZRH(ZB)-2007-L01-A01-000-43,电梯专业,2020/10/28 0:00,1,运营阶段,轿门与层门,扬州万象汇,华东大区,华润置地,综合体,2,0,1,1
ZRH(ZB)-2007-L01-A01-000-43,电梯专业,2020/10/28 0:00,1,运营阶段,运行与标识,扬州万象汇,华东大区,华润置地,综合体,4,0,4,0
ZRH(ZB)-2007-L01-A01-000-43,电梯专业,2020/10/28 0:00,1,运营阶段,驱动与转向站,扬州万象汇,华东大区,华润置地,综合体,6,1,5,0
ZRH(ZB)-2007-L01-A01-000-44,消防专业,2020/10/28 0:00,1,施工阶段,公共区域,昆山万象汇,华东大区,华润置地,综合体,9,1,7,1
ZRH(ZB)-2007-L01-A01-000-44,消防专业,2020/10/28 0:00,1,施工阶段,租户区域,昆山万象汇,华东大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2007-L01-A01-000-44,消防专业,2020/10/28 0:00,1,运营阶段,公共区域,昆山万象汇,华东大区,华润置地,综合体,22,0,21,1
ZRH(ZB)-2007-L01-A01-000-44,消防专业,2020/10/28 0:00,1,运营阶段,租户区域,昆山万象汇,华东大区,华润置地,综合体,11,2,8,1
ZRH(ZB)-2007-L01-A01-000-44,电梯专业,2020/10/28 0:00,1,施工阶段,井道,昆山万象汇,华东大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-44,电梯专业,2020/10/28 0:00,1,施工阶段,扶手带与围裙板,昆山万象汇,华东大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-44,电梯专业,2020/10/28 0:00,1,施工阶段,驱动与转向站,昆山万象汇,华东大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-44,电梯专业,2020/10/28 0:00,1,设计阶段,扶手带与围裙板,昆山万象汇,华东大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-44,电梯专业,2020/10/28 0:00,1,运营阶段,井道,昆山万象汇,华东大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2007-L01-A01-000-44,电梯专业,2020/10/28 0:00,1,运营阶段,扶手带与围裙板,昆山万象汇,华东大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-44,电梯专业,2020/10/28 0:00,1,运营阶段,监控和安全装置,昆山万象汇,华东大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-44,电梯专业,2020/10/28 0:00,1,运营阶段,轿门与层门,昆山万象汇,华东大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2007-L01-A01-000-44,电梯专业,2020/10/28 0:00,1,运营阶段,驱动与转向站,昆山万象汇,华东大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2007-L01-A01-000-44,电气专业,2020/10/28 0:00,1,施工阶段,公共区域,昆山万象汇,华东大区,华润置地,综合体,15,0,15,0
ZRH(ZB)-2007-L01-A01-000-44,电气专业,2020/10/28 0:00,1,施工阶段,租户区域,昆山万象汇,华东大区,华润置地,综合体,13,1,12,0
ZRH(ZB)-2007-L01-A01-000-44,电气专业,2020/10/28 0:00,1,运营阶段,公共区域,昆山万象汇,华东大区,华润置地,综合体,4,1,2,1
ZRH(ZB)-2007-L01-A01-000-44,电气专业,2020/10/28 0:00,1,运营阶段,租户区域,昆山万象汇,华东大区,华润置地,综合体,3,0,2,1
ZRH(ZB)-2007-L01-A01-000-45,消防专业,2020/10/31 0:00,1,施工阶段,公共区域,太原万象城,华北大区,华润置地,综合体,68,10,50,8
ZRH(ZB)-2007-L01-A01-000-45,消防专业,2020/10/31 0:00,1,施工阶段,租户区域,太原万象城,华北大区,华润置地,综合体,10,5,5,0
ZRH(ZB)-2007-L01-A01-000-45,消防专业,2020/10/31 0:00,1,设计阶段,公共区域,太原万象城,华北大区,华润置地,综合体,5,0,5,0
ZRH(ZB)-2007-L01-A01-000-45,消防专业,2020/10/31 0:00,1,运营阶段,公共区域,太原万象城,华北大区,华润置地,综合体,76,26,38,12
ZRH(ZB)-2007-L01-A01-000-45,消防专业,2020/10/31 0:00,1,运营阶段,租户区域,太原万象城,华北大区,华润置地,综合体,6,0,5,1
ZRH(ZB)-2007-L01-A01-000-45,电梯专业,2020/10/31 0:00,1,施工阶段,井道,太原万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-45,电梯专业,2020/10/31 0:00,1,施工阶段,扶手带与围裙板,太原万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-45,电梯专业,2020/10/31 0:00,1,施工阶段,轿厢与对重,太原万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-45,电梯专业,2020/10/31 0:00,1,运营阶段,井道,太原万象城,华北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2007-L01-A01-000-45,电梯专业,2020/10/31 0:00,1,运营阶段,扶手带与围裙板,太原万象城,华北大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2007-L01-A01-000-45,电梯专业,2020/10/31 0:00,1,运营阶段,轿厢与对重,太原万象城,华北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2007-L01-A01-000-45,电梯专业,2020/10/31 0:00,1,运营阶段,轿门与层门,太原万象城,华北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2007-L01-A01-000-45,电气专业,2020/10/31 0:00,1,施工阶段,公共区域,太原万象城,华北大区,华润置地,综合体,15,0,14,1
ZRH(ZB)-2007-L01-A01-000-45,电气专业,2020/10/31 0:00,1,施工阶段,租户区域,太原万象城,华北大区,华润置地,综合体,10,1,8,1
ZRH(ZB)-2007-L01-A01-000-45,电气专业,2020/10/31 0:00,1,运营阶段,公共区域,太原万象城,华北大区,华润置地,综合体,12,3,8,1
ZRH(ZB)-2007-L01-A01-000-45,电气专业,2020/10/31 0:00,1,运营阶段,租户区域,太原万象城,华北大区,华润置地,综合体,8,0,5,3
ZRH(ZB)-2007-L01-A01-000-46,消防专业,2020/11/6 0:00,1,施工阶段,公共区域,鞍山万象汇,东北大区,华润置地,综合体,23,2,18,3
ZRH(ZB)-2007-L01-A01-000-46,消防专业,2020/11/6 0:00,1,施工阶段,租户区域,鞍山万象汇,东北大区,华润置地,综合体,21,3,18,0
ZRH(ZB)-2007-L01-A01-000-46,消防专业,2020/11/6 0:00,1,运营阶段,公共区域,鞍山万象汇,东北大区,华润置地,综合体,40,6,31,3
ZRH(ZB)-2007-L01-A01-000-46,消防专业,2020/11/6 0:00,1,运营阶段,租户区域,鞍山万象汇,东北大区,华润置地,综合体,6,0,6,0
ZRH(ZB)-2007-L01-A01-000-46,电梯专业,2020/11/6 0:00,1,施工阶段,井道,鞍山万象汇,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-46,电梯专业,2020/11/6 0:00,1,施工阶段,扶手带与围裙板,鞍山万象汇,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-46,电梯专业,2020/11/6 0:00,1,运营阶段,井道,鞍山万象汇,东北大区,华润置地,综合体,4,2,2,0
ZRH(ZB)-2007-L01-A01-000-46,电梯专业,2020/11/6 0:00,1,运营阶段,扶手带与围裙板,鞍山万象汇,东北大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2007-L01-A01-000-46,电梯专业,2020/11/6 0:00,1,运营阶段,机房,鞍山万象汇,东北大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2007-L01-A01-000-46,电梯专业,2020/11/6 0:00,1,运营阶段,轿厢与对重,鞍山万象汇,东北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2007-L01-A01-000-46,电梯专业,2020/11/6 0:00,1,运营阶段,轿门与层门,鞍山万象汇,东北大区,华润置地,综合体,3,0,2,1
ZRH(ZB)-2007-L01-A01-000-46,电梯专业,2020/11/6 0:00,1,运营阶段,运行与标识,鞍山万象汇,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-46,电梯专业,2020/11/6 0:00,1,运营阶段,驱动与转向站,鞍山万象汇,东北大区,华润置地,综合体,4,0,4,0
ZRH(ZB)-2007-L01-A01-000-47,消防专业,2020/11/10 0:00,1,施工阶段,公共区域,合肥庐阳万象汇,华中大区,华润置地,综合体,22,3,19,0
ZRH(ZB)-2007-L01-A01-000-47,消防专业,2020/11/10 0:00,1,施工阶段,租户区域,合肥庐阳万象汇,华中大区,华润置地,综合体,16,3,11,2
ZRH(ZB)-2007-L01-A01-000-47,消防专业,2020/11/10 0:00,1,运营阶段,公共区域,合肥庐阳万象汇,华中大区,华润置地,综合体,27,1,23,3
ZRH(ZB)-2007-L01-A01-000-47,消防专业,2020/11/10 0:00,1,运营阶段,租户区域,合肥庐阳万象汇,华中大区,华润置地,综合体,18,2,15,1
ZRH(ZB)-2007-L01-A01-000-47,电梯专业,2020/11/10 0:00,1,施工阶段,轿厢与对重,合肥庐阳万象汇,华中大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-47,电梯专业,2020/11/10 0:00,1,运营阶段,井道,合肥庐阳万象汇,华中大区,华润置地,综合体,4,2,2,0
ZRH(ZB)-2007-L01-A01-000-47,电梯专业,2020/11/10 0:00,1,运营阶段,扶手带与围裙板,合肥庐阳万象汇,华中大区,华润置地,综合体,5,1,4,0
ZRH(ZB)-2007-L01-A01-000-47,电梯专业,2020/11/10 0:00,1,运营阶段,机房,合肥庐阳万象汇,华中大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-47,电梯专业,2020/11/10 0:00,1,运营阶段,轿厢与对重,合肥庐阳万象汇,华中大区,华润置地,综合体,1,0,0,1
ZRH(ZB)-2007-L01-A01-000-47,电梯专业,2020/11/10 0:00,1,运营阶段,轿门与层门,合肥庐阳万象汇,华中大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2007-L01-A01-000-47,电梯专业,2020/11/10 0:00,1,运营阶段,驱动与转向站,合肥庐阳万象汇,华中大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-48,消防专业,2020/11/11 0:00,1,施工阶段,公共区域,深圳湾万象城,华南大区,华润置地,综合体,23,3,18,2
ZRH(ZB)-2007-L01-A01-000-48,消防专业,2020/11/11 0:00,1,运营阶段,公共区域,深圳湾万象城,华南大区,华润置地,综合体,23,4,18,1
ZRH(ZB)-2007-L01-A01-000-48,消防专业,2020/11/11 0:00,1,运营阶段,租户区域,深圳湾万象城,华南大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2007-L01-A01-000-48,电梯专业,2020/11/11 0:00,1,运营阶段,井道,深圳湾万象城,华南大区,华润置地,综合体,13,4,8,1
ZRH(ZB)-2007-L01-A01-000-48,电梯专业,2020/11/11 0:00,1,运营阶段,扶手带与围裙板,深圳湾万象城,华南大区,华润置地,综合体,6,0,6,0
ZRH(ZB)-2007-L01-A01-000-48,电梯专业,2020/11/11 0:00,1,运营阶段,机房,深圳湾万象城,华南大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-48,电梯专业,2020/11/11 0:00,1,运营阶段,轿厢与对重,深圳湾万象城,华南大区,华润置地,综合体,4,0,4,0
ZRH(ZB)-2007-L01-A01-000-48,电梯专业,2020/11/11 0:00,1,运营阶段,轿门与层门,深圳湾万象城,华南大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-48,电梯专业,2020/11/11 0:00,1,运营阶段,运行与标识,深圳湾万象城,华南大区,华润置地,综合体,6,1,5,0
ZRH(ZB)-2007-L01-A01-000-48,电梯专业,2020/11/11 0:00,1,运营阶段,驱动与转向站,深圳湾万象城,华南大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2007-L01-A01-000-48,电气专业,2020/11/11 0:00,1,施工阶段,公共区域,深圳湾万象城,华南大区,华润置地,综合体,16,0,16,0
ZRH(ZB)-2007-L01-A01-000-48,电气专业,2020/11/11 0:00,1,施工阶段,租户区域,深圳湾万象城,华南大区,华润置地,综合体,7,1,6,0
ZRH(ZB)-2007-L01-A01-000-48,电气专业,2020/11/11 0:00,1,运营阶段,公共区域,深圳湾万象城,华南大区,华润置地,综合体,12,1,9,2
ZRH(ZB)-2007-L01-A01-000-48,电气专业,2020/11/11 0:00,1,运营阶段,租户区域,深圳湾万象城,华南大区,华润置地,综合体,4,0,3,1
ZRH(ZB)-2007-L01-A01-000-49,消防专业,2020/11/14 0:00,1,施工阶段,公共区域,上海时代广场,华东大区,华润置地,综合体,30,2,21,7
ZRH(ZB)-2007-L01-A01-000-49,消防专业,2020/11/14 0:00,1,施工阶段,租户区域,上海时代广场,华东大区,华润置地,综合体,4,0,4,0
ZRH(ZB)-2007-L01-A01-000-49,消防专业,2020/11/14 0:00,1,运营阶段,公共区域,上海时代广场,华东大区,华润置地,综合体,56,3,39,14
ZRH(ZB)-2007-L01-A01-000-49,消防专业,2020/11/14 0:00,1,运营阶段,租户区域,上海时代广场,华东大区,华润置地,综合体,7,2,5,0
ZRH(ZB)-2007-L01-A01-000-49,燃气专业,2020/11/14 0:00,1,施工阶段,租户区域,上海时代广场,华东大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-49,燃气专业,2020/11/14 0:00,1,设计阶段,租户区域,上海时代广场,华东大区,华润置地,综合体,1,0,0,1
ZRH(ZB)-2007-L01-A01-000-49,电梯专业,2020/11/14 0:00,1,运营阶段,井道,上海时代广场,华东大区,华润置地,综合体,4,1,1,2
ZRH(ZB)-2007-L01-A01-000-49,电梯专业,2020/11/14 0:00,1,运营阶段,监控和安全装置,上海时代广场,华东大区,华润置地,综合体,1,0,0,1
ZRH(ZB)-2007-L01-A01-000-49,电梯专业,2020/11/14 0:00,1,运营阶段,轿厢与对重,上海时代广场,华东大区,华润置地,综合体,4,1,1,2
ZRH(ZB)-2007-L01-A01-000-49,电梯专业,2020/11/14 0:00,1,运营阶段,轿门与层门,上海时代广场,华东大区,华润置地,综合体,6,3,2,1
ZRH(ZB)-2007-L01-A01-000-49,电梯专业,2020/11/14 0:00,1,运营阶段,驱动与转向站,上海时代广场,华东大区,华润置地,综合体,3,2,1,0
ZRH(ZB)-2007-L01-A01-000-49,电气专业,2020/11/14 0:00,1,施工阶段,公共区域,上海时代广场,华东大区,华润置地,综合体,16,1,13,2
ZRH(ZB)-2007-L01-A01-000-49,电气专业,2020/11/14 0:00,1,施工阶段,租户区域,上海时代广场,华东大区,华润置地,综合体,7,0,7,0
ZRH(ZB)-2007-L01-A01-000-49,电气专业,2020/11/14 0:00,1,运营阶段,公共区域,上海时代广场,华东大区,华润置地,综合体,13,0,9,4
ZRH(ZB)-2007-L01-A01-000-49,电气专业,2020/11/14 0:00,1,运营阶段,租户区域,上海时代广场,华东大区,华润置地,综合体,4,0,3,1
ZRH(ZB)-2007-L01-A01-000-50,消防专业,2020/11/18 0:00,1,施工阶段,公共区域,桂林万象城,华南大区,华润置地,综合体,32,6,24,2
ZRH(ZB)-2007-L01-A01-000-50,消防专业,2020/11/18 0:00,1,施工阶段,租户区域,桂林万象城,华南大区,华润置地,综合体,5,1,4,0
ZRH(ZB)-2007-L01-A01-000-50,消防专业,2020/11/18 0:00,1,运营阶段,公共区域,桂林万象城,华南大区,华润置地,综合体,28,1,22,5
ZRH(ZB)-2007-L01-A01-000-50,消防专业,2020/11/18 0:00,1,运营阶段,租户区域,桂林万象城,华南大区,华润置地,综合体,11,2,8,1
ZRH(ZB)-2007-L01-A01-000-50,电梯专业,2020/11/18 0:00,1,施工阶段,井道,桂林万象城,华南大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2007-L01-A01-000-50,电梯专业,2020/11/18 0:00,1,施工阶段,扶手带与围裙板,桂林万象城,华南大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2007-L01-A01-000-50,电梯专业,2020/11/18 0:00,1,施工阶段,轿厢与对重,桂林万象城,华南大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-50,电梯专业,2020/11/18 0:00,1,运营阶段,井道,桂林万象城,华南大区,华润置地,综合体,5,1,3,1
ZRH(ZB)-2007-L01-A01-000-50,电梯专业,2020/11/18 0:00,1,运营阶段,扶手带与围裙板,桂林万象城,华南大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2007-L01-A01-000-50,电梯专业,2020/11/18 0:00,1,运营阶段,机房,桂林万象城,华南大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2007-L01-A01-000-50,电梯专业,2020/11/18 0:00,1,运营阶段,轿厢与对重,桂林万象城,华南大区,华润置地,综合体,3,1,1,1
